peptide,gene_id,treatment,bio_rep,abundance
pw_108,gene_22,ctrl,1,148.72045337522493
pw_108,gene_22,ctrl,2,173.17339912452775
pw_108,gene_22,ctrl,3,138.51318159951876
pw_108,gene_22,ctrl,4,119.96977632052476
pw_108,gene_22,ctrl,5,99.7825853868649
pw_108,gene_22,ctrl,6,55.61903427061477
pw_108,gene_22,ctrl,7,322.01892247623874
pw_108,gene_22,ctrl,8,167.60736718227355
pw_108,gene_22,treatment,1,101.57378718763805
pw_108,gene_22,treatment,2,122.59989497381547
pw_108,gene_22,treatment,3,109.98341697929044
pw_108,gene_22,treatment,4,130.17258320874157
pw_108,gene_22,treatment,5,136.79478884020415
pw_108,gene_22,treatment,6,106.55626769116652
pw_108,gene_22,treatment,7,117.2640164992774
pw_108,gene_22,treatment,8,133.91475458729786
pw_109,gene_22,ctrl,1,21.90027897529215
pw_109,gene_22,ctrl,2,56.76119704003955
pw_109,gene_22,ctrl,3,54.00740500552011
pw_109,gene_22,ctrl,4,8.605655170420528
pw_109,gene_22,ctrl,5,58.023146628571645
pw_109,gene_22,ctrl,6,71.66330381909772
pw_109,gene_22,ctrl,7,72.7174544035226
pw_109,gene_22,ctrl,8,50.30974861176019
pw_109,gene_22,treatment,1,51.52253841649722
pw_109,gene_22,treatment,2,50.74645735705323
pw_109,gene_22,treatment,3,40.794120237231695
pw_109,gene_22,treatment,4,43.6406199363281
pw_109,gene_22,treatment,5,41.858135647593414
pw_109,gene_22,treatment,6,34.80637313342835
pw_109,gene_22,treatment,7,69.5958774045696
pw_109,gene_22,treatment,8,42.35172242868417
pw_110,gene_22,ctrl,1,50.88740947174631
pw_110,gene_22,ctrl,2,124.03806218608791
pw_110,gene_22,ctrl,3,63.976075621113296
pw_110,gene_22,ctrl,4,80.84227487654479
pw_110,gene_22,ctrl,5,45.99104251250408
pw_110,gene_22,ctrl,6,102.90377228856642
pw_110,gene_22,ctrl,7,87.92547248590719
pw_110,gene_22,ctrl,8,212.167796464871
pw_110,gene_22,treatment,1,69.60919291260313
pw_110,gene_22,treatment,2,100.6774853312485
pw_110,gene_22,treatment,3,71.54510094616182
pw_110,gene_22,treatment,4,118.63609200998013
pw_110,gene_22,treatment,5,87.80073057622421
pw_110,gene_22,treatment,6,85.58770942008671
pw_110,gene_22,treatment,7,53.02856903385936
pw_110,gene_22,treatment,8,65.74409491088976
pw_111,gene_23,ctrl,1,69.24920578960665
pw_111,gene_23,ctrl,2,47.83175210571169
pw_111,gene_23,ctrl,3,62.16554444224088
pw_111,gene_23,ctrl,4,100.69211640062997
pw_111,gene_23,ctrl,5,61.969265259519766
pw_111,gene_23,ctrl,6,79.04983867534118
pw_111,gene_23,ctrl,7,35.40638210097454
pw_111,gene_23,ctrl,8,44.142032435289536
pw_111,gene_23,treatment,1,52.40213215152685
pw_111,gene_23,treatment,2,61.86963935961796
pw_111,gene_23,treatment,3,49.73811928798453
pw_111,gene_23,treatment,4,47.880724869603235
pw_111,gene_23,treatment,5,56.292484096235555
pw_111,gene_23,treatment,6,85.69002370017935
pw_111,gene_23,treatment,7,59.43791635757139
pw_111,gene_23,treatment,8,46.00277337586705
pw_112,gene_23,ctrl,1,41.843225233055044
pw_112,gene_23,ctrl,2,72.90152418183195
pw_112,gene_23,ctrl,3,46.089997416130785
pw_112,gene_23,ctrl,4,34.98183024736644
pw_112,gene_23,ctrl,5,58.754546787516944
pw_112,gene_23,ctrl,6,37.2336260030566
pw_112,gene_23,ctrl,7,46.746151310068775
pw_112,gene_23,ctrl,8,70.11513505743424
pw_112,gene_23,treatment,1,40.69671421003985
pw_112,gene_23,treatment,2,31.859445017898853
pw_112,gene_23,treatment,3,86.76940189197593
pw_112,gene_23,treatment,4,81.76550965090398
pw_112,gene_23,treatment,5,45.51347489276783
pw_112,gene_23,treatment,6,49.7378307091268
pw_112,gene_23,treatment,7,67.05279930089239
pw_112,gene_23,treatment,8,78.7893532058093
pw_113,gene_23,ctrl,1,130.26779619795528
pw_113,gene_23,ctrl,2,20.511478418659625
pw_113,gene_23,ctrl,3,55.138795676972805
pw_113,gene_23,ctrl,4,49.760424679242654
pw_113,gene_23,ctrl,5,70.98419828162312
pw_113,gene_23,ctrl,6,33.955603284776366
pw_113,gene_23,ctrl,7,10.217648011017792
pw_113,gene_23,ctrl,8,47.29972676476098
pw_113,gene_23,treatment,1,81.38075678866926
pw_113,gene_23,treatment,2,116.2884530818466
pw_113,gene_23,treatment,3,102.36697093446372
pw_113,gene_23,treatment,4,64.68087139871609
pw_113,gene_23,treatment,5,77.58197946697855
pw_113,gene_23,treatment,6,27.574136255247854
pw_113,gene_23,treatment,7,51.45928543838228
pw_113,gene_23,treatment,8,51.54595718308147
pw_114,gene_23,ctrl,1,66.42915867843232
pw_114,gene_23,ctrl,2,76.45675169043109
pw_114,gene_23,ctrl,3,30.85566081925432
pw_114,gene_23,ctrl,4,70.86856888924017
pw_114,gene_23,ctrl,5,25.195505094835877
pw_114,gene_23,ctrl,6,159.28451275671534
pw_114,gene_23,ctrl,7,58.97812655805863
pw_114,gene_23,ctrl,8,42.07223205952044
pw_114,gene_23,treatment,1,103.90818535839506
pw_114,gene_23,treatment,2,92.39507119424377
pw_114,gene_23,treatment,3,90.06787774617152
pw_114,gene_23,treatment,4,129.72574564894603
pw_114,gene_23,treatment,5,48.05495581917556
pw_114,gene_23,treatment,6,49.90082514445271
pw_114,gene_23,treatment,7,132.26011514410746
pw_114,gene_23,treatment,8,99.98492966458221
pw_115,gene_23,ctrl,1,41.456796964842944
pw_115,gene_23,ctrl,2,24.002314281672252
pw_115,gene_23,ctrl,3,38.221278485165456
pw_115,gene_23,ctrl,4,29.088051859072422
pw_115,gene_23,ctrl,5,43.628256818678594
pw_115,gene_23,ctrl,6,42.04300354428458
pw_115,gene_23,ctrl,7,76.83286269712205
pw_115,gene_23,ctrl,8,NA
pw_115,gene_23,treatment,1,36.88279953611085
pw_115,gene_23,treatment,2,61.63517713610764
pw_115,gene_23,treatment,3,18.442738674475144
pw_115,gene_23,treatment,4,39.74869276895736
pw_115,gene_23,treatment,5,33.18391110686171
pw_115,gene_23,treatment,6,35.55946213574565
pw_115,gene_23,treatment,7,39.429337593276344
pw_115,gene_23,treatment,8,64.16031231630568
pw_116,gene_24,ctrl,1,81.65695757640546
pw_116,gene_24,ctrl,2,130.42426518892864
pw_116,gene_24,ctrl,3,42.85283344899124
pw_116,gene_24,ctrl,4,87.62380865369357
pw_116,gene_24,ctrl,5,79.8339371137981
pw_116,gene_24,ctrl,6,59.59105068763433
pw_116,gene_24,ctrl,7,86.03904322730578
pw_116,gene_24,ctrl,8,122.15457708077427
pw_116,gene_24,treatment,1,65.9103582940821
pw_116,gene_24,treatment,2,130.42387361671135
pw_116,gene_24,treatment,3,91.60892617237789
pw_116,gene_24,treatment,4,50.513971644079966
pw_116,gene_24,treatment,5,116.84288495864698
pw_116,gene_24,treatment,6,105.73755263021471
pw_116,gene_24,treatment,7,178.62744436018482
pw_116,gene_24,treatment,8,108.33996198446754
pw_117,gene_24,ctrl,1,74.31076509873323
pw_117,gene_24,ctrl,2,110.71215090698308
pw_117,gene_24,ctrl,3,38.85786036692742
pw_117,gene_24,ctrl,4,79.80936207299901
pw_117,gene_24,ctrl,5,118.19430786570373
pw_117,gene_24,ctrl,6,75.2597980717751
pw_117,gene_24,ctrl,7,121.78009782021601
pw_117,gene_24,ctrl,8,88.72821829967305
pw_117,gene_24,treatment,1,91.5528265595207
pw_117,gene_24,treatment,2,80.31489513373636
pw_117,gene_24,treatment,3,73.58508399937043
pw_117,gene_24,treatment,4,67.90595949105608
pw_117,gene_24,treatment,5,88.07319067866618
pw_117,gene_24,treatment,6,46.53694004048094
pw_117,gene_24,treatment,7,53.568002114000265
pw_117,gene_24,treatment,8,58.72453699431078
pw_118,gene_24,ctrl,1,90.6144179153888
pw_118,gene_24,ctrl,2,79.38253279584951
pw_118,gene_24,ctrl,3,67.48096119932617
pw_118,gene_24,ctrl,4,104.40559716419004
pw_118,gene_24,ctrl,5,116.86515912426826
pw_118,gene_24,ctrl,6,90.35394304322085
pw_118,gene_24,ctrl,7,141.57293897939357
pw_118,gene_24,ctrl,8,81.46300563658804
pw_118,gene_24,treatment,1,108.23419042594703
pw_118,gene_24,treatment,2,86.27157206982977
pw_118,gene_24,treatment,3,147.3871406441641
pw_118,gene_24,treatment,4,127.41211603888412
pw_118,gene_24,treatment,5,175.8797828828191
pw_118,gene_24,treatment,6,144.799382461901
pw_118,gene_24,treatment,7,112.25228343658826
pw_118,gene_24,treatment,8,88.70535307435861
pw_119,gene_24,ctrl,1,272.9229156213543
pw_119,gene_24,ctrl,2,192.96469850759223
pw_119,gene_24,ctrl,3,142.01339935365942
pw_119,gene_24,ctrl,4,69.4722355110867
pw_119,gene_24,ctrl,5,205.05326452639252
pw_119,gene_24,ctrl,6,117.06639642151256
pw_119,gene_24,ctrl,7,199.73521128218087
pw_119,gene_24,ctrl,8,149.74115713644107
pw_119,gene_24,treatment,1,258.9494077976185
pw_119,gene_24,treatment,2,179.23385902909303
pw_119,gene_24,treatment,3,81.28167372767305
pw_119,gene_24,treatment,4,151.74539904200478
pw_119,gene_24,treatment,5,224.46447877484732
pw_119,gene_24,treatment,6,189.9322564906056
pw_119,gene_24,treatment,7,176.22117136428278
pw_119,gene_24,treatment,8,226.55302864935612
pw_120,gene_24,ctrl,1,43.14480370435414
pw_120,gene_24,ctrl,2,118.27941603934204
pw_120,gene_24,ctrl,3,108.20947999891969
pw_120,gene_24,ctrl,4,78.60240577739529
pw_120,gene_24,ctrl,5,116.54974467429307
pw_120,gene_24,ctrl,6,89.20032290709199
pw_120,gene_24,ctrl,7,114.09272017970355
pw_120,gene_24,ctrl,8,86.1064317552005
pw_120,gene_24,treatment,1,80.90700626177615
pw_120,gene_24,treatment,2,86.29557726845138
pw_120,gene_24,treatment,3,46.54982605208076
pw_120,gene_24,treatment,4,119.74548818840353
pw_120,gene_24,treatment,5,75.00123573516716
pw_120,gene_24,treatment,6,122.72707386436208
pw_120,gene_24,treatment,7,14.719344583152932
pw_120,gene_24,treatment,8,73.33627624986809
pw_121,gene_25,ctrl,1,107.22425980169962
pw_121,gene_25,ctrl,2,115.4970440889828
pw_121,gene_25,ctrl,3,100.75332138762448
pw_121,gene_25,ctrl,4,149.79253331146788
pw_121,gene_25,ctrl,5,143.720430523265
pw_121,gene_25,ctrl,6,145.85927211576893
pw_121,gene_25,ctrl,7,157.99679035565956
pw_121,gene_25,ctrl,8,103.57478989573293
pw_121,gene_25,treatment,1,139.16454020914648
pw_121,gene_25,treatment,2,125.22588556154344
pw_121,gene_25,treatment,3,97.97880003575818
pw_121,gene_25,treatment,4,194.2921103376534
pw_121,gene_25,treatment,5,198.1868838946873
pw_121,gene_25,treatment,6,116.6123978000026
pw_121,gene_25,treatment,7,89.91281033479666
pw_121,gene_25,treatment,8,154.3908348109693
pw_122,gene_25,ctrl,1,121.13788037115566
pw_122,gene_25,ctrl,2,51.81869350823665
pw_122,gene_25,ctrl,3,158.77384490310683
pw_122,gene_25,ctrl,4,89.60523532241261
pw_122,gene_25,ctrl,5,73.45768523967192
pw_122,gene_25,ctrl,6,184.85647964044335
pw_122,gene_25,ctrl,7,125.15418004574889
pw_122,gene_25,ctrl,8,124.58142169623054
pw_122,gene_25,treatment,1,76.06016939731941
pw_122,gene_25,treatment,2,115.86073975770597
pw_122,gene_25,treatment,3,61.87737289660149
pw_122,gene_25,treatment,4,79.04192725108477
pw_122,gene_25,treatment,5,142.8160826409936
pw_122,gene_25,treatment,6,79.51856596014883
pw_122,gene_25,treatment,7,176.20676390677414
pw_122,gene_25,treatment,8,89.41013860209979
pw_123,gene_25,ctrl,1,61.3057892410309
pw_123,gene_25,ctrl,2,39.31750812569081
pw_123,gene_25,ctrl,3,148.95625035545396
pw_123,gene_25,ctrl,4,66.92707782288707
pw_123,gene_25,ctrl,5,63.838403505655634
pw_123,gene_25,ctrl,6,99.99914959444504
pw_123,gene_25,ctrl,7,83.14472960100584
pw_123,gene_25,ctrl,8,71.22035909447082
pw_123,gene_25,treatment,1,103.92796207975681
pw_123,gene_25,treatment,2,69.81554172071569
pw_123,gene_25,treatment,3,57.789461100364605
pw_123,gene_25,treatment,4,76.69234862718439
pw_123,gene_25,treatment,5,48.860587877596096
pw_123,gene_25,treatment,6,79.28538804959418
pw_123,gene_25,treatment,7,84.04493740132956
pw_123,gene_25,treatment,8,66.76808417307197
pw_124,gene_25,ctrl,1,96.09294962144455
pw_124,gene_25,ctrl,2,110.77090039920972
pw_124,gene_25,ctrl,3,162.13354319892898
pw_124,gene_25,ctrl,4,65.89833717519788
pw_124,gene_25,ctrl,5,142.05274724333003
pw_124,gene_25,ctrl,6,77.89315525677817
pw_124,gene_25,ctrl,7,85.74808250878766
pw_124,gene_25,ctrl,8,175.67897385678964
pw_124,gene_25,treatment,1,99.82165000352764
pw_124,gene_25,treatment,2,108.5813287459878
pw_124,gene_25,treatment,3,113.68238249242701
pw_124,gene_25,treatment,4,84.86476198135847
pw_124,gene_25,treatment,5,94.48453069973652
pw_124,gene_25,treatment,6,129.8885067439705
pw_124,gene_25,treatment,7,156.14576633534563
pw_124,gene_25,treatment,8,87.43822452726644
pw_125,gene_25,ctrl,1,90.05412727304432
pw_125,gene_25,ctrl,2,21.418229906918615
pw_125,gene_25,ctrl,3,78.95108921013306
pw_125,gene_25,ctrl,4,64.53390498436238
pw_125,gene_25,ctrl,5,46.20312432879022
pw_125,gene_25,ctrl,6,46.91517232362409
pw_125,gene_25,ctrl,7,29.57725953779961
pw_125,gene_25,ctrl,8,129.50008621378657
pw_125,gene_25,treatment,1,91.65275439809939
pw_125,gene_25,treatment,2,59.37587358991124
pw_125,gene_25,treatment,3,69.03226589863154
pw_125,gene_25,treatment,4,36.70068904495389
pw_125,gene_25,treatment,5,46.19261497520807
pw_125,gene_25,treatment,6,55.968646142488204
pw_125,gene_25,treatment,7,48.909877252220404
pw_125,gene_25,treatment,8,41.69153041375111
pw_126,gene_26,ctrl,1,90.2868041591026
pw_126,gene_26,ctrl,2,166.53035485763593
pw_126,gene_26,ctrl,3,61.38329108319017
pw_126,gene_26,ctrl,4,83.1533226573525
pw_126,gene_26,ctrl,5,177.7950085959409
pw_126,gene_26,ctrl,6,181.29181631659546
pw_126,gene_26,ctrl,7,188.6288070040269
pw_126,gene_26,ctrl,8,170.5729356303693
pw_126,gene_26,treatment,1,167.6474256122391
pw_126,gene_26,treatment,2,138.7964953476624
pw_126,gene_26,treatment,3,96.1423753526392
pw_126,gene_26,treatment,4,100.51174091811048
pw_126,gene_26,treatment,5,64.8607864529112
pw_126,gene_26,treatment,6,83.66430637257609
pw_126,gene_26,treatment,7,210.4477226272319
pw_126,gene_26,treatment,8,87.30333166459897
pw_127,gene_26,ctrl,1,123.23102355006293
pw_127,gene_26,ctrl,2,65.13792787069178
pw_127,gene_26,ctrl,3,41.21449598791395
pw_127,gene_26,ctrl,4,56.74070050458989
pw_127,gene_26,ctrl,5,66.19237777456954
pw_127,gene_26,ctrl,6,91.13674024123378
pw_127,gene_26,ctrl,7,40.52353529239374
pw_127,gene_26,ctrl,8,14.619576847929741
pw_127,gene_26,treatment,1,46.11901239512106
pw_127,gene_26,treatment,2,48.2729287208595
pw_127,gene_26,treatment,3,83.56070040900859
pw_127,gene_26,treatment,4,52.803617836011625
pw_127,gene_26,treatment,5,49.97675100135109
pw_127,gene_26,treatment,6,83.69415168862827
pw_127,gene_26,treatment,7,42.107883353780096
pw_127,gene_26,treatment,8,41.959054100198294
pw_128,gene_26,ctrl,1,91.41023019971409
pw_128,gene_26,ctrl,2,167.60442681061156
pw_128,gene_26,ctrl,3,121.25082498116753
pw_128,gene_26,ctrl,4,176.06822423345756
pw_128,gene_26,ctrl,5,163.68219153493635
pw_128,gene_26,ctrl,6,102.96803661761815
pw_128,gene_26,ctrl,7,208.9397341215697
pw_128,gene_26,ctrl,8,98.76444864797035
pw_128,gene_26,treatment,1,76.75007564763747
pw_128,gene_26,treatment,2,153.69512837046292
pw_128,gene_26,treatment,3,92.55326231377374
pw_128,gene_26,treatment,4,91.2001655548716
pw_128,gene_26,treatment,5,115.43775510242713
pw_128,gene_26,treatment,6,98.45961495887931
pw_128,gene_26,treatment,7,100.3475343543003
pw_128,gene_26,treatment,8,82.12967963197612
pw_129,gene_26,ctrl,1,87.31367680289817
pw_129,gene_26,ctrl,2,77.072370123241555
pw_129,gene_26,ctrl,3,80.44903012623512
pw_129,gene_26,ctrl,4,105.59265391492528
pw_129,gene_26,ctrl,5,17.385996881784138
pw_129,gene_26,ctrl,6,61.76869983536356
pw_129,gene_26,ctrl,7,72.95920800946232
pw_129,gene_26,ctrl,8,53.040409211219256
pw_129,gene_26,treatment,1,37.204948299317714
pw_129,gene_26,treatment,2,29.660401834092283
pw_129,gene_26,treatment,3,76.8192104416793
pw_129,gene_26,treatment,4,62.32029538681462
pw_129,gene_26,treatment,5,111.96775860274558
pw_129,gene_26,treatment,6,49.13148707851738
pw_129,gene_26,treatment,7,78.17107453266631
pw_129,gene_26,treatment,8,69.22355290351203
pw_130,gene_26,ctrl,1,54.530630337854724
pw_130,gene_26,ctrl,2,75.57123042241804
pw_130,gene_26,ctrl,3,41.34028782902274
pw_130,gene_26,ctrl,4,71.38229542335753
pw_130,gene_26,ctrl,5,53.31555398886637
pw_130,gene_26,ctrl,6,51.53184279986244
pw_130,gene_26,ctrl,7,50.39605658621029
pw_130,gene_26,ctrl,8,99.71173624746386
pw_130,gene_26,treatment,1,52.79033397563152
pw_130,gene_26,treatment,2,57.184613463592484
pw_130,gene_26,treatment,3,52.84496356601885
pw_130,gene_26,treatment,4,109.46891751149845
pw_130,gene_26,treatment,5,41.74922234932738
pw_130,gene_26,treatment,6,57.979254333137
pw_130,gene_26,treatment,7,90.20708307448281
pw_130,gene_26,treatment,8,50.129648299692064
pw_131,gene_27,ctrl,1,79.84848055929446
pw_131,gene_27,ctrl,2,129.48989541028786
pw_131,gene_27,ctrl,3,91.80900297402907
pw_131,gene_27,ctrl,4,70.55328729360319
pw_131,gene_27,ctrl,5,52.76159557997276
pw_131,gene_27,ctrl,6,59.37345359985966
pw_131,gene_27,ctrl,7,60.862888416262216
pw_131,gene_27,ctrl,8,89.62676479439489
pw_131,gene_27,treatment,1,54.8573791898451
pw_131,gene_27,treatment,2,29.737171494533857
pw_131,gene_27,treatment,3,49.19398370084031
pw_131,gene_27,treatment,4,54.833822160235634
pw_131,gene_27,treatment,5,40.888176185732995
pw_131,gene_27,treatment,6,49.90017072962157
pw_131,gene_27,treatment,7,86.7978165474727
pw_131,gene_27,treatment,8,59.31197922295169
pw_132,gene_27,ctrl,1,101.26220993167635
pw_132,gene_27,ctrl,2,19.8723896832248
pw_132,gene_27,ctrl,3,28.834747754765512
pw_132,gene_27,ctrl,4,61.64868013196452
pw_132,gene_27,ctrl,5,14.964006070047784
pw_132,gene_27,ctrl,6,16.061879993216273
pw_132,gene_27,ctrl,7,37.0490541223931
pw_132,gene_27,ctrl,8,41.63304789174595
pw_132,gene_27,treatment,1,67.60912378404355
pw_132,gene_27,treatment,2,31.13767431788794
pw_132,gene_27,treatment,3,26.555584011551712
pw_132,gene_27,treatment,4,39.24743816469932
pw_132,gene_27,treatment,5,25.733731346798113
pw_132,gene_27,treatment,6,7.751513292014111
pw_132,gene_27,treatment,7,18.59181001559109
pw_132,gene_27,treatment,8,27.32622696515044
pw_133,gene_27,ctrl,1,29.060246047850274
pw_133,gene_27,ctrl,2,90.68059772174827
pw_133,gene_27,ctrl,3,95.91133579416956
pw_133,gene_27,ctrl,4,70.86718316115474
pw_133,gene_27,ctrl,5,90.13622794725025
pw_133,gene_27,ctrl,6,102.52219080808007
pw_133,gene_27,ctrl,7,50.93840071332202
pw_133,gene_27,ctrl,8,20.031796779715954
pw_133,gene_27,treatment,1,46.34355497463278
pw_133,gene_27,treatment,2,55.528373757674196
pw_133,gene_27,treatment,3,63.338472391047404
pw_133,gene_27,treatment,4,45.64611879957052
pw_133,gene_27,treatment,5,72.62163214735604
pw_133,gene_27,treatment,6,48.09314071236406
pw_133,gene_27,treatment,7,56.332080301895246
pw_133,gene_27,treatment,8,64.37626583888657
pw_134,gene_27,ctrl,1,93.0036254042001
pw_134,gene_27,ctrl,2,66.85311338995439
pw_134,gene_27,ctrl,3,76.23824062228448
pw_134,gene_27,ctrl,4,86.35377892994649
pw_134,gene_27,ctrl,5,86.71653727977343
pw_134,gene_27,ctrl,6,34.20474692287536
pw_134,gene_27,ctrl,7,59.49151697323807
pw_134,gene_27,ctrl,8,39.0871144631882
pw_134,gene_27,treatment,1,102.22141643650764
pw_134,gene_27,treatment,2,76.70364516546124
pw_134,gene_27,treatment,3,64.65630064317085
pw_134,gene_27,treatment,4,54.65694514945507
pw_134,gene_27,treatment,5,63.65830752655626
pw_134,gene_27,treatment,6,72.1569836278587
pw_134,gene_27,treatment,7,59.21691588867483
pw_134,gene_27,treatment,8,84.14612113109975
pw_135,gene_27,ctrl,1,143.3988571389876
pw_135,gene_27,ctrl,2,135.6668887919234
pw_135,gene_27,ctrl,3,105.22603832121065
pw_135,gene_27,ctrl,4,64.00994785954511
pw_135,gene_27,ctrl,5,158.75928723459515
pw_135,gene_27,ctrl,6,113.98963868420257
pw_135,gene_27,ctrl,7,142.5918594489981
pw_135,gene_27,ctrl,8,98.87162210481738
pw_135,gene_27,treatment,1,181.63267340384547
pw_135,gene_27,treatment,2,115.94004676133639
pw_135,gene_27,treatment,3,187.1966149539583
pw_135,gene_27,treatment,4,165.49702571682855
pw_135,gene_27,treatment,5,107.66034131073825
pw_135,gene_27,treatment,6,164.98045782023405
pw_135,gene_27,treatment,7,138.72105738559887
pw_135,gene_27,treatment,8,172.1929965905192
pw_136,gene_28,ctrl,1,123.99320561793857
pw_136,gene_28,ctrl,2,133.24983375056016
pw_136,gene_28,ctrl,3,157.99273268854586
pw_136,gene_28,ctrl,4,166.4100746585906
pw_136,gene_28,ctrl,5,122.25299389243271
pw_136,gene_28,ctrl,6,96.11406576464054
pw_136,gene_28,ctrl,7,82.07271095268354
pw_136,gene_28,ctrl,8,196.0296160463567
pw_136,gene_28,treatment,1,174.54514731329525
pw_136,gene_28,treatment,2,212.1532012802941
pw_136,gene_28,treatment,3,140.5951420159722
pw_136,gene_28,treatment,4,129.0088427906597
pw_136,gene_28,treatment,5,106.36075181909216
pw_136,gene_28,treatment,6,159.38852946341893
pw_136,gene_28,treatment,7,200.27580633465098
pw_136,gene_28,treatment,8,196.28977390695232
pw_137,gene_28,ctrl,1,106.28393866258247
pw_137,gene_28,ctrl,2,129.86240696529288
pw_137,gene_28,ctrl,3,87.34273030276928
pw_137,gene_28,ctrl,4,117.70280874837746
pw_137,gene_28,ctrl,5,96.72034405752822
pw_137,gene_28,ctrl,6,112.61681164983489
pw_137,gene_28,ctrl,7,105.46198695796969
pw_137,gene_28,ctrl,8,131.02441019048297
pw_137,gene_28,treatment,1,147.61226911651235
pw_137,gene_28,treatment,2,120.85103687336975
pw_137,gene_28,treatment,3,149.5769783506492
pw_137,gene_28,treatment,4,78.4709171654926
pw_137,gene_28,treatment,5,71.92223974948548
pw_137,gene_28,treatment,6,80.15829161319316
pw_137,gene_28,treatment,7,57.615164203703955
pw_137,gene_28,treatment,8,125.78242130325512
pw_138,gene_28,ctrl,1,43.51071833176584
pw_138,gene_28,ctrl,2,46.79971666740028
pw_138,gene_28,ctrl,3,54.4988097192647
pw_138,gene_28,ctrl,4,82.27658571367111
pw_138,gene_28,ctrl,5,114.12305473518806
pw_138,gene_28,ctrl,6,54.77459904768788
pw_138,gene_28,ctrl,7,49.708897450678016
pw_138,gene_28,ctrl,8,47.43450890999899
pw_138,gene_28,treatment,1,61.41232169716802
pw_138,gene_28,treatment,2,41.44662183249675
pw_138,gene_28,treatment,3,68.30007720696403
pw_138,gene_28,treatment,4,52.15255486464817
pw_138,gene_28,treatment,5,57.13780695021326
pw_138,gene_28,treatment,6,83.71048365141796
pw_138,gene_28,treatment,7,26.567739409528354
pw_138,gene_28,treatment,8,81.78541862239078
pw_139,gene_28,ctrl,1,96.6740320953668
pw_139,gene_28,ctrl,2,74.5909079456186
pw_139,gene_28,ctrl,3,92.93362198375964
pw_139,gene_28,ctrl,4,28.45762129946682
pw_139,gene_28,ctrl,5,66.21265099781907
pw_139,gene_28,ctrl,6,50.179729596060874
pw_139,gene_28,ctrl,7,83.5430450031493
pw_139,gene_28,ctrl,8,103.23824617340321
pw_139,gene_28,treatment,1,77.82776882568062
pw_139,gene_28,treatment,2,87.98117451996285
pw_139,gene_28,treatment,3,62.44616814737942
pw_139,gene_28,treatment,4,55.59603260992913
pw_139,gene_28,treatment,5,119.32141635950995
pw_139,gene_28,treatment,6,44.373383682053436
pw_139,gene_28,treatment,7,25.91085362953426
pw_139,gene_28,treatment,8,87.2781406579196
pw_140,gene_28,ctrl,1,101.19604203151603
pw_140,gene_28,ctrl,2,134.56494041394686
pw_140,gene_28,ctrl,3,85.8197102498871
pw_140,gene_28,ctrl,4,186.43969687541323
pw_140,gene_28,ctrl,5,123.47595703936511
pw_140,gene_28,ctrl,6,105.94957927870759
pw_140,gene_28,ctrl,7,136.72165293507786
pw_140,gene_28,ctrl,8,69.55963146985907
pw_140,gene_28,treatment,1,122.75458877653791
pw_140,gene_28,treatment,2,153.68759587908716
pw_140,gene_28,treatment,3,96.23922831456302
pw_140,gene_28,treatment,4,122.0148352123682
pw_140,gene_28,treatment,5,80.45362000153912
pw_140,gene_28,treatment,6,136.9457294420657
pw_140,gene_28,treatment,7,129.48911364104166
pw_140,gene_28,treatment,8,165.84749805920262
pw_141,gene_29,ctrl,1,101.63435130382605
pw_141,gene_29,ctrl,2,55.85415544249791
pw_141,gene_29,ctrl,3,59.17126942002464
pw_141,gene_29,ctrl,4,80.13631938332114
pw_141,gene_29,ctrl,5,84.39725675779738
pw_141,gene_29,ctrl,6,71.595678848128955
pw_141,gene_29,ctrl,7,59.30385654528989
pw_141,gene_29,ctrl,8,95.9647048013843
pw_141,gene_29,treatment,1,72.52829706078076
pw_141,gene_29,treatment,2,36.03552438221621
pw_141,gene_29,treatment,3,138.48715235012824
pw_141,gene_29,treatment,4,181.80539747407124
pw_141,gene_29,treatment,5,72.55389369732262
pw_141,gene_29,treatment,6,140.8133176203688
pw_141,gene_29,treatment,7,126.46645838931757
pw_141,gene_29,treatment,8,69.53374745687458
pw_142,gene_29,ctrl,1,69.61684044288938
pw_142,gene_29,ctrl,2,174.64565576684933
pw_142,gene_29,ctrl,3,103.74252615908398
pw_142,gene_29,ctrl,4,105.00109974328794
pw_142,gene_29,ctrl,5,74.17111540036592
pw_142,gene_29,ctrl,6,79.13121400241336
pw_142,gene_29,ctrl,7,59.98982752791098
pw_142,gene_29,ctrl,8,114.05034426162335
pw_142,gene_29,treatment,1,125.7240578739049
pw_142,gene_29,treatment,2,140.63905136496427
pw_142,gene_29,treatment,3,45.54334898962566
pw_142,gene_29,treatment,4,126.37397099207531
pw_142,gene_29,treatment,5,127.35754177851842
pw_142,gene_29,treatment,6,93.78522047981649
pw_142,gene_29,treatment,7,48.1918244808711
pw_142,gene_29,treatment,8,48.293475868012806
pw_143,gene_29,ctrl,1,149.5841220109657
pw_143,gene_29,ctrl,2,60.67997419460446
pw_143,gene_29,ctrl,3,71.32865266790073
pw_143,gene_29,ctrl,4,48.12020161584702
pw_143,gene_29,ctrl,5,140.99779769920443
pw_143,gene_29,ctrl,6,132.84505299112982
pw_143,gene_29,ctrl,7,80.88930280230429
pw_143,gene_29,ctrl,8,208.2903039783368
pw_143,gene_29,treatment,1,53.652141965434346
pw_143,gene_29,treatment,2,61.338273392778454
