gene_name,peptide_sequence,treatment_name,seconds,bio_rep,tech_rep,total_area
0eb573bf,a82b9a33,605734a3,0,2,3,0.01195791121064532
0eb573bf,a82b9a33,605734a3,0,2,4,NA
0eb573bf,a82b9a33,605734a3,0,3,1,0.02539802581908224
0eb573bf,a82b9a33,605734a3,0,3,2,NA
0eb573bf,a82b9a33,605734a3,0,3,3,0.014754403948772643
0eb573bf,a82b9a33,605734a3,0,3,4,NA
0eb573bf,a82b9a33,605734a3,150,1,1,0.009323028039470948
0eb573bf,a82b9a33,605734a3,150,1,2,NA
0eb573bf,a82b9a33,605734a3,150,1,3,0.004615140439591138
0eb573bf,a82b9a33,605734a3,150,1,4,NA
0eb573bf,a82b9a33,605734a3,150,2,1,0.02035234817249344
0eb573bf,a82b9a33,605734a3,150,2,2,NA
0eb573bf,a82b9a33,605734a3,150,2,3,0.012035630445298234
0eb573bf,a82b9a33,605734a3,150,2,4,NA
0eb573bf,a82b9a33,605734a3,150,3,1,0.02225044103129063
0eb573bf,a82b9a33,605734a3,150,3,2,NA
0eb573bf,a82b9a33,605734a3,150,3,3,0.01216224105499704
0eb573bf,a82b9a33,605734a3,150,3,4,NA
0eb573bf,a82b9a33,605734a3,300,1,1,0.0075361448782510915
0eb573bf,a82b9a33,605734a3,300,1,2,NA
0eb573bf,a82b9a33,605734a3,300,1,3,0.0024945262598972404
0eb573bf,a82b9a33,605734a3,300,1,4,NA
0eb573bf,a82b9a33,605734a3,300,2,1,0.02065081623572385
0eb573bf,a82b9a33,605734a3,300,2,2,NA
0eb573bf,a82b9a33,605734a3,300,2,3,0.01165804961585305
0eb573bf,a82b9a33,605734a3,300,2,4,NA
0eb573bf,a82b9a33,605734a3,300,3,1,0.0204887979216624
0eb573bf,a82b9a33,605734a3,300,3,2,NA
0eb573bf,a82b9a33,605734a3,300,3,3,0.012363987239750417
0eb573bf,a82b9a33,605734a3,300,3,4,NA
0eb573bf,a82b9a33,605734a3,600,1,1,0.011179933635698478
0eb573bf,a82b9a33,605734a3,600,1,2,NA
0eb573bf,a82b9a33,605734a3,600,1,3,0.006657748022380347
0eb573bf,a82b9a33,605734a3,600,1,4,NA
0eb573bf,a82b9a33,605734a3,600,2,1,0.017705545457663882
0eb573bf,a82b9a33,605734a3,600,2,2,NA
0eb573bf,a82b9a33,605734a3,600,2,3,0.009953234999743247
0eb573bf,a82b9a33,605734a3,600,2,4,NA
0eb573bf,a82b9a33,605734a3,600,3,1,0.01907798072052624
0eb573bf,a82b9a33,605734a3,600,3,2,NA
0eb573bf,a82b9a33,605734a3,600,3,3,0.009638456132762808
0eb573bf,a82b9a33,605734a3,600,3,4,NA
4d432ba7,924266db,665e6428,0,1,1,NA
4d432ba7,924266db,665e6428,0,1,2,0.004707132060880093
4d432ba7,924266db,665e6428,0,1,3,0.004083966483573659
4d432ba7,924266db,665e6428,0,1,4,NA
4d432ba7,924266db,665e6428,0,2,1,NA
4d432ba7,924266db,665e6428,0,2,2,0.004533841161567069
4d432ba7,924266db,665e6428,0,2,3,0.0035090000831014077
4d432ba7,924266db,665e6428,0,2,4,NA
4d432ba7,924266db,665e6428,0,3,1,NA
4d432ba7,924266db,665e6428,0,3,2,0.004196403413884327
4d432ba7,924266db,665e6428,0,3,3,0.0027342398618529166
4d432ba7,924266db,665e6428,0,3,4,NA
4d432ba7,924266db,665e6428,150,1,1,NA
4d432ba7,924266db,665e6428,150,1,2,0.004411709538093029
4d432ba7,924266db,665e6428,150,1,3,0.003671720616715672
4d432ba7,924266db,665e6428,150,1,4,NA
4d432ba7,924266db,665e6428,150,2,1,NA
4d432ba7,924266db,665e6428,150,2,2,0.004078943374571291
4d432ba7,924266db,665e6428,150,2,3,0.0019358521594837544
4d432ba7,924266db,665e6428,150,2,4,NA
4d432ba7,924266db,665e6428,150,3,1,NA
4d432ba7,924266db,665e6428,150,3,2,0.0033087803577994722
4d432ba7,924266db,665e6428,150,3,3,0.0028305202315730355
4d432ba7,924266db,665e6428,150,3,4,NA
4d432ba7,924266db,665e6428,300,1,1,NA
4d432ba7,924266db,665e6428,300,1,2,0.005939707033570906
4d432ba7,924266db,665e6428,300,1,3,0.0034196211008578215
4d432ba7,924266db,665e6428,300,1,4,NA
4d432ba7,924266db,665e6428,300,2,1,NA
4d432ba7,924266db,665e6428,300,2,2,0.0035737401352499915
4d432ba7,924266db,665e6428,300,2,3,0.0017226491816797126
4d432ba7,924266db,665e6428,300,2,4,NA
4d432ba7,924266db,665e6428,300,3,1,NA
4d432ba7,924266db,665e6428,300,3,2,0.0022274952147953732
4d432ba7,924266db,665e6428,300,3,3,0.0015340891171960194
4d432ba7,924266db,665e6428,300,3,4,NA
4d432ba7,924266db,665e6428,600,1,1,NA
4d432ba7,924266db,665e6428,600,1,2,0.004213599713781766
4d432ba7,924266db,665e6428,600,1,3,0.002059149645472135
4d432ba7,924266db,665e6428,600,1,4,NA
4d432ba7,924266db,665e6428,600,2,1,NA
4d432ba7,924266db,665e6428,600,2,2,0.004843851423264866
4d432ba7,924266db,665e6428,600,2,3,0.002954486192771287
4d432ba7,924266db,665e6428,600,2,4,NA
4d432ba7,924266db,665e6428,600,3,1,NA
4d432ba7,924266db,665e6428,600,3,2,0.003108691630386536
4d432ba7,924266db,665e6428,600,3,3,0.0015023156156494578
4d432ba7,924266db,665e6428,600,3,4,NA
4d432ba7,924266db,605734a3,0,1,1,NA
4d432ba7,924266db,605734a3,0,1,2,0.004194708820251539
4d432ba7,924266db,605734a3,0,1,3,0.002406675597487926
4d432ba7,924266db,605734a3,0,1,4,NA
4d432ba7,924266db,605734a3,0,2,1,NA
4d432ba7,924266db,605734a3,0,2,2,0.0038972303963940576
4d432ba7,924266db,605734a3,0,2,3,0.00257993228817922
4d432ba7,924266db,605734a3,0,2,4,NA
4d432ba7,924266db,605734a3,0,3,1,NA
4d432ba7,924266db,605734a3,0,3,2,0.0036793493528304508
4d432ba7,924266db,605734a3,0,3,3,0.0024873902745040075
4d432ba7,924266db,605734a3,0,3,4,NA
4d432ba7,924266db,605734a3,150,1,1,NA
4d432ba7,924266db,605734a3,150,1,2,0.001580244919386591
4d432ba7,924266db,605734a3,150,1,3,5.357826278606712e-4
4d432ba7,924266db,605734a3,150,1,4,NA
4d432ba7,924266db,605734a3,150,2,1,NA
4d432ba7,924266db,605734a3,150,2,2,0.0031506353018541026
4d432ba7,924266db,605734a3,150,2,3,0.0022433525224743534
4d432ba7,924266db,605734a3,150,2,4,NA
4d432ba7,924266db,605734a3,150,3,1,NA
4d432ba7,924266db,605734a3,150,3,2,0.0033876445952640685
4d432ba7,924266db,605734a3,150,3,3,0.0022523576251345604
4d432ba7,924266db,605734a3,150,3,4,NA
4d432ba7,924266db,605734a3,300,1,1,NA
4d432ba7,924266db,605734a3,300,1,2,0.0012762293591927095
4d432ba7,924266db,605734a3,300,1,3,9.437122620012692e-4
4d432ba7,924266db,605734a3,300,1,4,NA
4d432ba7,924266db,605734a3,300,2,1,NA
4d432ba7,924266db,605734a3,300,2,2,0.0048594357496222085
4d432ba7,924266db,605734a3,300,2,3,0.002844763982179109
4d432ba7,924266db,605734a3,300,2,4,NA
4d432ba7,924266db,605734a3,300,3,1,NA
4d432ba7,924266db,605734a3,300,3,2,0.0031754973266553467
4d432ba7,924266db,605734a3,300,3,3,0.0017941309178636175
4d432ba7,924266db,605734a3,300,3,4,NA
4d432ba7,924266db,605734a3,600,1,1,NA
4d432ba7,924266db,605734a3,600,1,2,0.003222642764919261
4d432ba7,924266db,605734a3,600,1,3,0.0013860332691224258
4d432ba7,924266db,605734a3,600,1,4,NA
4d432ba7,924266db,605734a3,600,2,1,NA
4d432ba7,924266db,605734a3,600,2,2,0.0035732952513024903
4d432ba7,924266db,605734a3,600,2,3,0.001976626905696251
4d432ba7,924266db,605734a3,600,2,4,NA
4d432ba7,924266db,605734a3,600,3,1,NA
4d432ba7,924266db,605734a3,600,3,2,0.004498294126750777
4d432ba7,924266db,605734a3,600,3,3,0.0029037132440424907
4d432ba7,924266db,605734a3,600,3,4,NA
10a636ee,ad6bce6c,665e6428,0,1,1,NA
10a636ee,ad6bce6c,665e6428,0,1,2,6.7486010309252e-4
10a636ee,ad6bce6c,665e6428,0,1,3,NA
10a636ee,ad6bce6c,665e6428,0,1,4,NA
10a636ee,ad6bce6c,665e6428,0,2,1,NA
10a636ee,ad6bce6c,665e6428,0,2,2,5.105505758143523e-4
10a636ee,ad6bce6c,665e6428,0,2,3,2.2761265472280145e-4
10a636ee,ad6bce6c,665e6428,0,2,4,NA
10a636ee,ad6bce6c,665e6428,0,3,1,NA
10a636ee,ad6bce6c,665e6428,0,3,2,4.458332100668176e-4
10a636ee,ad6bce6c,665e6428,0,3,3,1.422018253429649e-4
10a636ee,ad6bce6c,665e6428,0,3,4,NA
10a636ee,ad6bce6c,665e6428,150,1,1,NA
10a636ee,ad6bce6c,665e6428,150,1,2,4.887547192351959e-4
10a636ee,ad6bce6c,665e6428,150,1,3,NA
10a636ee,ad6bce6c,665e6428,150,1,4,NA
10a636ee,ad6bce6c,665e6428,150,2,1,NA
10a636ee,ad6bce6c,665e6428,150,2,2,6.31663821153824e-4
10a636ee,ad6bce6c,665e6428,150,2,3,2.3733919286460722e-4
10a636ee,ad6bce6c,665e6428,150,2,4,NA
10a636ee,ad6bce6c,665e6428,150,3,1,NA
10a636ee,ad6bce6c,665e6428,150,3,2,5.768947730312506e-4
10a636ee,ad6bce6c,665e6428,150,3,3,2.8954067247708603e-4
10a636ee,ad6bce6c,665e6428,150,3,4,NA
10a636ee,ad6bce6c,665e6428,300,1,1,NA
10a636ee,ad6bce6c,665e6428,300,1,2,2.0062827407410565e-4
10a636ee,ad6bce6c,665e6428,300,1,3,NA
10a636ee,ad6bce6c,665e6428,300,1,4,NA
10a636ee,ad6bce6c,665e6428,300,2,1,NA
10a636ee,ad6bce6c,665e6428,300,2,2,5.810339522721549e-4
10a636ee,ad6bce6c,665e6428,300,2,3,2.084117688390386e-4
10a636ee,ad6bce6c,665e6428,300,2,4,NA
10a636ee,ad6bce6c,665e6428,300,3,1,NA
10a636ee,ad6bce6c,665e6428,300,3,2,8.19852392368461e-4
10a636ee,ad6bce6c,665e6428,300,3,3,1.50526328001395e-4
10a636ee,ad6bce6c,665e6428,300,3,4,NA
10a636ee,ad6bce6c,665e6428,600,1,1,NA
10a636ee,ad6bce6c,665e6428,600,1,2,8.768016881141045e-5
10a636ee,ad6bce6c,665e6428,600,1,3,NA
10a636ee,ad6bce6c,665e6428,600,1,4,NA
10a636ee,ad6bce6c,665e6428,600,2,1,NA
10a636ee,ad6bce6c,665e6428,600,2,2,5.145459947794064e-4
10a636ee,ad6bce6c,665e6428,600,2,3,9.734434276760887e-5
10a636ee,ad6bce6c,665e6428,600,2,4,NA
10a636ee,ad6bce6c,665e6428,600,3,1,NA
10a636ee,ad6bce6c,665e6428,600,3,2,5.221224242227446e-4
10a636ee,ad6bce6c,665e6428,600,3,3,2.5424298712668466e-4
10a636ee,ad6bce6c,665e6428,600,3,4,NA
10a636ee,ad6bce6c,605734a3,0,1,1,NA
10a636ee,ad6bce6c,605734a3,0,1,2,2.0025560709323396e-4
10a636ee,ad6bce6c,605734a3,0,1,3,NA
10a636ee,ad6bce6c,605734a3,0,1,4,NA
10a636ee,ad6bce6c,605734a3,0,2,1,NA
10a636ee,ad6bce6c,605734a3,0,2,2,3.8700923088347034e-4
10a636ee,ad6bce6c,605734a3,0,2,3,1.598313360672275e-4
10a636ee,ad6bce6c,605734a3,0,2,4,NA
10a636ee,ad6bce6c,605734a3,0,3,1,NA
10a636ee,ad6bce6c,605734a3,0,3,2,6.864957909592355e-4
10a636ee,ad6bce6c,605734a3,0,3,3,4.6101659151228427e-4
10a636ee,ad6bce6c,605734a3,0,3,4,NA
10a636ee,ad6bce6c,605734a3,150,1,1,NA
10a636ee,ad6bce6c,605734a3,150,1,2,5.7456843581443543e-05
10a636ee,ad6bce6c,605734a3,150,1,3,NA
10a636ee,ad6bce6c,605734a3,150,1,4,NA
10a636ee,ad6bce6c,605734a3,150,2,1,NA
10a636ee,ad6bce6c,605734a3,150,2,2,3.785162130805139e-4
10a636ee,ad6bce6c,605734a3,150,2,3,3.525093509516599e-4
10a636ee,ad6bce6c,605734a3,150,2,4,NA
10a636ee,ad6bce6c,605734a3,150,3,1,NA
10a636ee,ad6bce6c,605734a3,150,3,2,8.54065877475063e-4
10a636ee,ad6bce6c,605734a3,150,3,3,4.072360511707176e-4
10a636ee,ad6bce6c,605734a3,150,3,4,NA
10a636ee,ad6bce6c,605734a3,300,1,1,NA
10a636ee,ad6bce6c,605734a3,300,1,2,2.2972371398675894e-4
10a636ee,ad6bce6c,605734a3,300,1,3,NA
10a636ee,ad6bce6c,605734a3,300,1,4,NA
10a636ee,ad6bce6c,605734a3,300,2,1,NA
10a636ee,ad6bce6c,605734a3,300,2,2,1.9695581213256878e-4
10a636ee,ad6bce6c,605734a3,300,2,3,1.6741263414023867e-4
10a636ee,ad6bce6c,605734a3,300,2,4,NA
10a636ee,ad6bce6c,605734a3,300,3,1,NA
10a636ee,ad6bce6c,605734a3,300,3,2,7.089225456268334e-4
10a636ee,ad6bce6c,605734a3,300,3,3,3.4082310692804446e-4
10a636ee,ad6bce6c,605734a3,300,3,4,NA
10a636ee,ad6bce6c,605734a3,600,1,1,NA
10a636ee,ad6bce6c,605734a3,600,1,2,5.8597844734443366e-5
10a636ee,ad6bce6c,605734a3,600,1,3,NA
10a636ee,ad6bce6c,605734a3,600,1,4,NA
10a636ee,ad6bce6c,605734a3,600,2,1,NA
10a636ee,ad6bce6c,605734a3,600,2,2,4.274167267332217e-4
10a636ee,ad6bce6c,605734a3,600,2,3,NA
10a636ee,ad6bce6c,605734a3,600,2,4,NA
10a636ee,ad6bce6c,605734a3,600,3,1,NA
10a636ee,ad6bce6c,605734a3,600,3,2,5.574632020412766e-4
10a636ee,ad6bce6c,605734a3,600,3,3,3.116910358183005e-4
10a636ee,ad6bce6c,605734a3,600,3,4,NA
bd39ab1d,6b0bf8e1,665e6428,0,1,1,NA
bd39ab1d,6b0bf8e1,665e6428,0,1,2,0.007971217253976004
bd39ab1d,6b0bf8e1,665e6428,0,1,3,0.007524968573090983
bd39ab1d,6b0bf8e1,665e6428,0,1,4,NA
bd39ab1d,6b0bf8e1,665e6428,0,2,1,NA
bd39ab1d,6b0bf8e1,665e6428,0,2,2,0.02512723059272936
bd39ab1d,6b0bf8e1,665e6428,0,2,3,0.01821637044780395
bd39ab1d,6b0bf8e1,665e6428,0,2,4,NA
bd39ab1d,6b0bf8e1,665e6428,0,3,1,NA
bd39ab1d,6b0bf8e1,665e6428,0,3,2,0.02817490559226504
bd39ab1d,6b0bf8e1,665e6428,0,3,3,0.02242280547907257
bd39ab1d,6b0bf8e1,665e6428,0,3,4,NA
bd39ab1d,6b0bf8e1,665e6428,150,1,1,NA
bd39ab1d,6b0bf8e1,665e6428,150,1,2,0.008839219252840055
bd39ab1d,6b0bf8e1,665e6428,150,1,3,0.008560762837255593
bd39ab1d,6b0bf8e1,665e6428,150,1,4,NA
bd39ab1d,6b0bf8e1,665e6428,150,2,1,NA
bd39ab1d,6b0bf8e1,665e6428,150,2,2,0.02530386255515403
bd39ab1d,6b0bf8e1,665e6428,150,2,3,0.016669492511047698
bd39ab1d,6b0bf8e1,665e6428,150,2,4,NA
bd39ab1d,6b0bf8e1,665e6428,150,3,1,NA
bd39ab1d,6b0bf8e1,665e6428,150,3,2,0.028644075192344538
bd39ab1d,6b0bf8e1,665e6428,150,3,3,0.02384882718749594
bd39ab1d,6b0bf8e1,665e6428,150,3,4,NA
bd39ab1d,6b0bf8e1,665e6428,300,1,1,NA
bd39ab1d,6b0bf8e1,665e6428,300,1,2,0.005246001606746722
bd39ab1d,6b0bf8e1,665e6428,300,1,3,0.0024163503209964276
bd39ab1d,6b0bf8e1,665e6428,300,1,4,NA
bd39ab1d,6b0bf8e1,665e6428,300,2,1,NA
bd39ab1d,6b0bf8e1,665e6428,300,2,2,0.021709807150389674
bd39ab1d,6b0bf8e1,665e6428,300,2,3,0.01384084340447458
bd39ab1d,6b0bf8e1,665e6428,300,2,4,NA
bd39ab1d,6b0bf8e1,665e6428,300,3,1,NA
bd39ab1d,6b0bf8e1,665e6428,300,3,2,0.02864962226991945
bd39ab1d,6b0bf8e1,665e6428,300,3,3,0.02330647532680342
bd39ab1d,6b0bf8e1,665e6428,300,3,4,NA
bd39ab1d,6b0bf8e1,665e6428,600,1,1,NA
bd39ab1d,6b0bf8e1,665e6428,600,1,2,0.002167484727859003
bd39ab1d,6b0bf8e1,665e6428,600,1,3,NA
bd39ab1d,6b0bf8e1,665e6428,600,1,4,NA
bd39ab1d,6b0bf8e1,665e6428,600,2,1,NA
bd39ab1d,6b0bf8e1,665e6428,600,2,2,0.023175419222166097
bd39ab1d,6b0bf8e1,665e6428,600,2,3,0.013684188429572532
bd39ab1d,6b0bf8e1,665e6428,600,2,4,NA
bd39ab1d,6b0bf8e1,665e6428,600,3,1,NA
bd39ab1d,6b0bf8e1,665e6428,600,3,2,0.025540800840582415
bd39ab1d,6b0bf8e1,665e6428,600,3,3,0.018862686281366885
bd39ab1d,6b0bf8e1,665e6428,600,3,4,NA
bd39ab1d,6b0bf8e1,605734a3,0,1,1,NA
bd39ab1d,6b0bf8e1,605734a3,0,1,2,0.011138857598819078
bd39ab1d,6b0bf8e1,605734a3,0,1,3,0.007862927012016543
bd39ab1d,6b0bf8e1,605734a3,0,1,4,NA
bd39ab1d,6b0bf8e1,605734a3,0,2,1,NA
bd39ab1d,6b0bf8e1,605734a3,0,2,2,0.021865850146468333
bd39ab1d,6b0bf8e1,605734a3,0,2,3,0.01376062428770604
bd39ab1d,6b0bf8e1,605734a3,0,2,4,NA
bd39ab1d,6b0bf8e1,605734a3,0,3,1,NA
bd39ab1d,6b0bf8e1,605734a3,0,3,2,0.03530748001046881
bd39ab1d,6b0bf8e1,605734a3,0,3,3,0.028346849448610174
bd39ab1d,6b0bf8e1,605734a3,0,3,4,NA
bd39ab1d,6b0bf8e1,605734a3,150,1,1,NA
bd39ab1d,6b0bf8e1,605734a3,150,1,2,0.005518959088018077
bd39ab1d,6b0bf8e1,605734a3,150,1,3,0.002189169764105967
bd39ab1d,6b0bf8e1,605734a3,150,1,4,NA
bd39ab1d,6b0bf8e1,605734a3,150,2,1,NA
bd39ab1d,6b0bf8e1,605734a3,150,2,2,0.01874465372095666
bd39ab1d,6b0bf8e1,605734a3,150,2,3,0.010692494634320567
bd39ab1d,6b0bf8e1,605734a3,150,2,4,NA
bd39ab1d,6b0bf8e1,605734a3,150,3,1,NA
bd39ab1d,6b0bf8e1,605734a3,150,3,2,0.028124059173354442
bd39ab1d,6b0bf8e1,605734a3,150,3,3,0.021522578672687975
bd39ab1d,6b0bf8e1,605734a3,150,3,4,NA
bd39ab1d,6b0bf8e1,605734a3,300,1,1,NA
bd39ab1d,6b0bf8e1,605734a3,300,1,2,0.0032067335173640104
bd39ab1d,6b0bf8e1,605734a3,300,1,3,0.0018187497071822341
bd39ab1d,6b0bf8e1,605734a3,300,1,4,NA
bd39ab1d,6b0bf8e1,605734a3,300,2,1,NA
bd39ab1d,6b0bf8e1,605734a3,300,2,2,0.016740460422682943
bd39ab1d,6b0bf8e1,605734a3,300,2,3,0.009526719581360851
bd39ab1d,6b0bf8e1,605734a3,300,2,4,NA
bd39ab1d,6b0bf8e1,605734a3,300,3,1,NA
bd39ab1d,6b0bf8e1,605734a3,300,3,2,0.020853514309616992
bd39ab1d,6b0bf8e1,605734a3,300,3,3,0.016705028233213796
bd39ab1d,6b0bf8e1,605734a3,300,3,4,NA
bd39ab1d,6b0bf8e1,605734a3,600,1,1,NA
bd39ab1d,6b0bf8e1,605734a3,600,1,2,0.0036832378891163433
bd39ab1d,6b0bf8e1,605734a3,600,1,3,0.0011093877215005642
bd39ab1d,6b0bf8e1,605734a3,600,1,4,NA
bd39ab1d,6b0bf8e1,605734a3,600,2,1,NA
bd39ab1d,6b0bf8e1,605734a3,600,2,2,0.014645539340263506
bd39ab1d,6b0bf8e1,605734a3,600,2,3,0.009000401524441953
bd39ab1d,6b0bf8e1,605734a3,600,2,4,NA
bd39ab1d,6b0bf8e1,605734a3,600,3,1,NA
bd39ab1d,6b0bf8e1,605734a3,600,3,2,0.02017986980523002
bd39ab1d,6b0bf8e1,605734a3,600,3,3,0.01615593634827024
bd39ab1d,6b0bf8e1,605734a3,600,3,4,NA
bd39ab1d,924e1a80,665e6428,0,1,1,NA
bd39ab1d,924e1a80,665e6428,0,1,2,0.058901410678323975
bd39ab1d,924e1a80,665e6428,0,1,3,0.043451074918460106
bd39ab1d,924e1a80,665e6428,0,1,4,NA
bd39ab1d,924e1a80,665e6428,0,2,1,NA
bd39ab1d,924e1a80,665e6428,0,2,2,0.06688491628630955
bd39ab1d,924e1a80,665e6428,0,2,3,0.06219461370060329
bd39ab1d,924e1a80,665e6428,0,2,4,NA
bd39ab1d,924e1a80,665e6428,0,3,1,NA
bd39ab1d,924e1a80,665e6428,0,3,2,0.04596326230466759
bd39ab1d,924e1a80,665e6428,0,3,3,0.04031381439093968
bd39ab1d,924e1a80,665e6428,0,3,4,NA
bd39ab1d,924e1a80,665e6428,150,1,1,NA
bd39ab1d,924e1a80,665e6428,150,1,2,0.061194751903387495
bd39ab1d,924e1a80,665e6428,150,1,3,0.05058907705090933
bd39ab1d,924e1a80,665e6428,150,1,4,NA
bd39ab1d,924e1a80,665e6428,150,2,1,NA
bd39ab1d,924e1a80,665e6428,150,2,2,0.047865198519661555
bd39ab1d,924e1a80,665e6428,150,2,3,0.048989198610084654
bd39ab1d,924e1a80,665e6428,150,2,4,NA
bd39ab1d,924e1a80,665e6428,150,3,1,NA
bd39ab1d,924e1a80,665e6428,150,3,2,0.038200886943733456
bd39ab1d,924e1a80,665e6428,150,3,3,0.03712487707296209
bd39ab1d,924e1a80,665e6428,150,3,4,NA
bd39ab1d,924e1a80,665e6428,300,1,1,NA
bd39ab1d,924e1a80,665e6428,300,1,2,0.047371480851665586
bd39ab1d,924e1a80,665e6428,300,1,3,0.03701758985509202
bd39ab1d,924e1a80,665e6428,300,1,4,NA
bd39ab1d,924e1a80,665e6428,300,2,1,NA
bd39ab1d,924e1a80,665e6428,300,2,2,0.04400652222235156
bd39ab1d,924e1a80,665e6428,300,2,3,0.04808347122567316
bd39ab1d,924e1a80,665e6428,300,2,4,NA
bd39ab1d,924e1a80,665e6428,300,3,1,NA
bd39ab1d,924e1a80,665e6428,300,3,2,0.03973342434738617
bd39ab1d,924e1a80,665e6428,300,3,3,0.03701882546010564
bd39ab1d,924e1a80,665e6428,300,3,4,NA
bd39ab1d,924e1a80,665e6428,600,1,1,NA
bd39ab1d,924e1a80,665e6428,600,1,2,0.03529814259782707
bd39ab1d,924e1a80,665e6428,600,1,3,0.02824368333336186
bd39ab1d,924e1a80,665e6428,600,1,4,NA
bd39ab1d,924e1a80,665e6428,600,2,1,NA
bd39ab1d,924e1a80,665e6428,600,2,2,0.04915619245362639
bd39ab1d,924e1a80,665e6428,600,2,3,0.05242973169110747
bd39ab1d,924e1a80,665e6428,600,2,4,NA
bd39ab1d,924e1a80,665e6428,600,3,1,NA
bd39ab1d,924e1a80,665e6428,600,3,2,0.038136756220809184
bd39ab1d,924e1a80,665e6428,600,3,3,0.03918385104985705
bd39ab1d,924e1a80,665e6428,600,3,4,NA
bd39ab1d,924e1a80,605734a3,0,1,1,NA
bd39ab1d,924e1a80,605734a3,0,1,2,0.08558578145387907
bd39ab1d,924e1a80,605734a3,0,1,3,0.06921754261950491
bd39ab1d,924e1a80,605734a3,0,1,4,NA
bd39ab1d,924e1a80,605734a3,0,2,1,NA
bd39ab1d,924e1a80,605734a3,0,2,2,0.05548371315557338
bd39ab1d,924e1a80,605734a3,0,2,3,0.05783299433102555
bd39ab1d,924e1a80,605734a3,0,2,4,NA
bd39ab1d,924e1a80,605734a3,0,3,1,NA
bd39ab1d,924e1a80,605734a3,0,3,2,0.03519685995535671
bd39ab1d,924e1a80,605734a3,0,3,3,0.03321126011057601
bd39ab1d,924e1a80,605734a3,0,3,4,NA
bd39ab1d,924e1a80,605734a3,150,1,1,NA
bd39ab1d,924e1a80,605734a3,150,1,2,0.039701405032934615
bd39ab1d,924e1a80,605734a3,150,1,3,0.03718650214156774
bd39ab1d,924e1a80,605734a3,150,1,4,NA
bd39ab1d,924e1a80,605734a3,150,2,1,NA
bd39ab1d,924e1a80,605734a3,150,2,2,0.0409731832577607
bd39ab1d,924e1a80,605734a3,150,2,3,0.04326547966552023
bd39ab1d,924e1a80,605734a3,150,2,4,NA
bd39ab1d,924e1a80,605734a3,150,3,1,NA
bd39ab1d,924e1a80,605734a3,150,3,2,0.030978109484722103
bd39ab1d,924e1a80,605734a3,150,3,3,0.029936422028256623
bd39ab1d,924e1a80,605734a3,150,3,4,NA
bd39ab1d,924e1a80,605734a3,300,1,1,NA
bd39ab1d,924e1a80,605734a3,300,1,2,0.05112624998877699
bd39ab1d,924e1a80,605734a3,300,1,3,0.046219633910355884
bd39ab1d,924e1a80,605734a3,300,1,4,NA
bd39ab1d,924e1a80,605734a3,300,2,1,NA
bd39ab1d,924e1a80,605734a3,300,2,2,0.03948052922258703
bd39ab1d,924e1a80,605734a3,300,2,3,0.04037615196940914
bd39ab1d,924e1a80,605734a3,300,2,4,NA
bd39ab1d,924e1a80,605734a3,300,3,1,NA
bd39ab1d,924e1a80,605734a3,300,3,2,0.026008936386923403
bd39ab1d,924e1a80,605734a3,300,3,3,0.021519133789567935
bd39ab1d,924e1a80,605734a3,300,3,4,NA
bd39ab1d,924e1a80,605734a3,600,1,1,NA
bd39ab1d,924e1a80,605734a3,600,1,2,0.03677611874655838
bd39ab1d,924e1a80,605734a3,600,1,3,0.03490395624206128
bd39ab1d,924e1a80,605734a3,600,1,4,NA
bd39ab1d,924e1a80,605734a3,600,2,1,NA
bd39ab1d,924e1a80,605734a3,600,2,2,0.030755864568520495
bd39ab1d,924e1a80,605734a3,600,2,3,0.031009901827628243
bd39ab1d,924e1a80,605734a3,600,2,4,NA
bd39ab1d,924e1a80,605734a3,600,3,1,NA
bd39ab1d,924e1a80,605734a3,600,3,2,0.016815405679032402
bd39ab1d,924e1a80,605734a3,600,3,3,0.014754775932875816
bd39ab1d,924e1a80,605734a3,600,3,4,NA
bd39ab1d,c315ee35,665e6428,0,1,1,NA
bd39ab1d,c315ee35,665e6428,0,1,2,0.007683846048770273
bd39ab1d,c315ee35,665e6428,0,1,3,0.00988585945531877
bd39ab1d,c315ee35,665e6428,0,1,4,NA
bd39ab1d,c315ee35,665e6428,0,2,1,NA
bd39ab1d,c315ee35,665e6428,0,2,2,0.003572529179567611
bd39ab1d,c315ee35,665e6428,0,2,3,0.004222690355332395
bd39ab1d,c315ee35,665e6428,0,2,4,NA
bd39ab1d,c315ee35,665e6428,0,3,1,NA
bd39ab1d,c315ee35,665e6428,0,3,2,0.0027623001730126685
bd39ab1d,c315ee35,665e6428,0,3,3,0.003265461528301345
bd39ab1d,c315ee35,665e6428,0,3,4,NA
bd39ab1d,c315ee35,665e6428,150,1,1,NA
bd39ab1d,c315ee35,665e6428,150,1,2,0.011702231967116688
bd39ab1d,c315ee35,665e6428,150,1,3,0.015090721528710029
bd39ab1d,c315ee35,665e6428,150,1,4,NA
bd39ab1d,c315ee35,665e6428,150,2,1,NA
bd39ab1d,c315ee35,665e6428,150,2,2,0.0026553508146237134
bd39ab1d,c315ee35,665e6428,150,2,3,0.002953510323506847
bd39ab1d,c315ee35,665e6428,150,2,4,NA
bd39ab1d,c315ee35,665e6428,150,3,1,NA
bd39ab1d,c315ee35,665e6428,150,3,2,0.0033218083220648725
